story_id,WorkTimeInSeconds,WorkerId,annotatorAge,annotatorGender,annotatorRace,distracted,draining,frequency,importance,logTimeSinceEvent,mainEvent,memType,mostSurprising,openness,recAgnPairId,recImgPairId,similarity,similarityReason,story,stressful,summary,timeSinceEvent,probability_history_size0,probability_history_size1,probability_history_size2,probability_history_size3,probability_history_size4,probability_history_size5,Sequentiality_1,Sequentiality_2,Sequentiality_3,Sequentiality_4,Sequentiality_5,word_count,sentence_count
30IQTZXKALSNFY1G6POWA5M1XFH0XT,825,LBRNWBVH,25,man,black,3,2,4.0,4.0,68.67208768171321,About the good persons remove from the team,recalled,When Find the correct person who did this,0.0,,30IQTZXKALSNFY1G6POWA5M1XFH0XT,,,It was 6 months ago happen in my college team. It was an incident happen by our one of the team members. But the coach was remove the persons wrongly from my team. In that day I was busy in some other work. But incident was happen in that day.It created big lose for the team. so they remove but wrong persons. Then I came and ask the persons in my team. They told they are removed. I really shocked to hear this. Then I hear about the incident and then I know they wrongly removed. Then I arrange one meeting for my team. In that meeting I ask who did this. The person did this crime was happy. I really upset to see her face. because They did this crime for money. Then I investigate who gave money to her to do this. I find some clues about that person. Then I notice that person everyday. I told to coach that crime was did by another person. They can't hear my words. Then I told some information and submit some clues. Then They call that persons and investigate him. Then finally they agree that. Then remove her immediately. Then They joins the wrongly removed persons.,4,It was 6 months ago happen in my college team. It was an incident happen and removed the wrong person from the team. Then I investigate and find the correct and punish her.,6.666666666666666e+29,0.005965814665541984,,0.009602598288911395,0.005189448070195795,0.004590412951074541,0.00405672726832563,,0.003636783623369411,-0.0007763665953461896,-0.0013754017144674436,-0.0019090873972163538,206,25
3SKRO2GZ72DH2NNR3PD7YGXAVT1K11,4371,F2SW4J23,25,man,white,1,2,,2.0,4.0943445622221,meeting an online friend in person.,imagined,the meetup actually went well.,1.0,,30IQTZXKALSNFY1G6POWA5M1Z1SX0B,3.0,"I've met people for online before, and although I had anxiety going into the meetup, it typically went well.","About four weeks ago, my wife and I realized that our lives were lacking any sort of spontaneity. It seemed like we were stuck in a rut. Then, we both remembered an online friend we had met via social media. Although we had never met in person before, we decided to meet up with them after this budding online relationship. My wife suggested that we go downtown for dinner and drinks. I messaged the person, and they said they'd love to join. Actually, it seemed like they were too enthusiastic about the meetup. This led to some high anxiety on my part, since I tend to be skeptical. I asked myself questions like ""Is this invitation socially acceptable?"" and ""Why is this person so eager to meet us?"". Luckily, my wife was able to talk out the doubt and reduce my apprehension toward the situation. So, we got ready, my wife being a little late as usual, and took a taxi downtown to meet our new friend. As we arrived to the restaurant, our new friend and us both got out of the taxis at the same time, so we had a good laugh. From then on, the night seemed to go rather smoothly. We talked about our lives and our interests, and there seemed to be a real friendship budding. After a few drinks, we decided to call it a night and exchanged more contact information. We decided that we'll see each other in a few weeks. Overall, it was great. I'm so glad my wife calmed me down. In the process, we gained a new friend and reignited our social life.",2,"My partner and I, despite being lazy, planned a trip with a friend we'd only met online. I had some anxiety about the trip, but it ended up being great.",60.0,0.030001708352938295,,0.028993381074542413,0.020990530963172205,0.020689877052791416,0.023365479544736445,,-0.0010083272783958826,-0.00901117738976609,-0.00931183130014688,-0.00663622880820185,273,20
30IQTZXKALSNFY1G6POWA5M1Z1SX0B,1659,TL6K8WHR,30,man,white,2,1,3.0,4.0,4.0943445622221,a short vacation to an amusement park,recalled,we realized none of use had been to that park before,1.0,,30IQTZXKALSNFY1G6POWA5M1Z1SX0B,,,"Recently I took a trip with my partner, Karl,  to an amusement park about an hour east called Kentucky Kingdom. We don't have a ton of money to spend on vacation, so any little trip is a big deal for us. Also we totally suck at planning things, and hadn't done anything all summer, until we really buckled down and started making a cohesive plan. We splurged and got a hotel near the park for two nights, and invited a friend of ours from Tennessee to come stay with us too. His name was Nick, and we'd never met him.	That is to say, we met him on Twitch. Karl and I started streaming a little over a year ago, and while I got bored of it fairly quickly, he kept at it and ended up starting a small group of streamers. Nick was one of the first members added to the group, all of us fans of the game Dropmix (a strange music/card game hybrid). In the months that followed we would all become closer watching each others stream at different times of the day, keeping each other company at work and so on. So when we invited him to stay with us, we felt like we knew him.	I would describe myself as having a high degree of social anxiety. I had some hesitation about meeting someone in real life who only knew me from my online persona.	But it ended up being awesome! Karl, Nick, and myself all share a love of roller coasters in addition to weird card games, and surprisingly none of us had ever been to Kentucky Kingdom before. The lines were short and they offered free soda to visitors from out of town (I won't say no!), the rides were awesome, and the people-watching was on point. The only drawback to the whole thing was that Nick and Karl both snore. But I'd had enough to drink each night that it wasn't much of an issue. I ended up feeling glad that we rallied and planned a trip, however quaint. It's something more people should try. Even just a few days away with friends made the stressful reality of day to day life a little more tolerable.",1,"My partner and I, despite being lazy, planned a trip with a friend we'd only met online. I had some anxiety about the trip, but it ended up being great.",60.0,0.027796067352894516,,0.016307855908183098,0.012387593951730412,0.019486475686010505,0.029635951460693918,,-0.011488211444711419,-0.015408473401164104,-0.008309591666884011,0.0018398841077994013,374,21
3HVVDCPGTFEDVCOH9NY8DUVFXUDTY6,6690,ICDWSD3T,35,woman,white,1,1,,3.0,1.9459101490553128,moving out after a breakup.,imagined,my ex helped me move.,1.0,,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,3.0,I can understand how hard it would be to move out of a place that an ex was at.,"My girlfriend and I had decided to break up. We had a rough patch in our relationship and things looked like they couldn't get any better. We had tried to work things out, but in the end it wasn't going to work. I had decided to move out of the apartment a few weeks after we decided to split. She didn't want me to do that since she would have some issues paying for the rent. I told her I had to move for my own sanity. Being in a home with her, especially after how we broke up wasn't healthy for either of us. I started to pack my things and leave. She told me that she'd help me move my things. I was thankful for the help. Until I realized that she was tossing all my things onto the ground outside. I was so upset with her and she didn't care. She wasn't happy with me leaving at all. She kept screaming about how I was doing her wrong in this whole thing. I did her wrong? Was she serious? I guess so. When I finished packing, I told her bye and she cussed me out.",1,"Finished moving today and it was painful. My girlfriend is not happy about the split, but I feel much better.",7.0,0.034619387116334915,,0.007155259230381085,0.015223131207878597,0.018612434505484998,0.02290050789532769,,-0.02746412788595383,-0.019396255908456318,-0.016006952610849917,-0.011718879221007224,198,18
3ND9UOO81LOLNULCLDET660I4TWLWH,3405,9PBBUJJA,45,man,white,1,2,4.0,5.0,4.248495242049359,Moving away from my girlfriend.,retold,That I moved out to begin with.,0.5,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,,,,"Moving out was one of the biggest decisions in the last couple of years. Looking at it from my angle there wasn't a choice in the matter. Staying there was damaging my relationship with my kids. It wasn't getting her or I anywhere good.  The kids were not getting along at all and her children were unparentable.  We are so different in how we see parenting and how we parent that it wasn't crossing over at all. And every time I tried to help she would undermine what I was doing. She is the prototypical helicopter mom, saving her kids at every junction. but then they just learn they can do what ever they want. But my girlfriend still thought we should live together. Even though her middle child was in juvenile detention for the majority of the year and was coming back. We both agreed that she needed to get him out of the town we were living in and that my son and her's should live together. But still blames me for breaking up our unit. And I guess that's it I never saw it as a unit. So the end result it that I look like the bad guy to my girlfriend, but I feel so much better with my kids and know I did the right thing.",2,"Finished moving today and it was painful. My girlfriend is not happy about the split, but I feel much better.",70.0,0.023692628554999828,,0.010020642332771482,0.012439291842262416,0.016040834695256006,0.01566618502450486,,-0.013671986222228346,-0.011253336712737412,-0.007651793859743822,-0.008026443530494969,221,15
30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,963,9PBBUJJA,50,man,white,1,4,4.0,5.0,1.9459101490553128,Moving away from my girlfriend.,recalled,That I moved out to begin with.,0.5,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,30JNVC0ORA6EH160IJ0PMPPPNE0HQQ,,,"Today completes the my move to a new apartment. It's been a long emotional struggle over the last couple months and the last week for sure. It has come to fruition and my girlfriend in not happy about it. I know it's the right thing to do. I had to protect the kids, I just didn't trust the living situation. But, it has come at a cost with girlfriend and me. She is very emotional about it, lot's of outbursts, getting mad at me. She has been trying to tear down the kids a bit and really doesn't like my son. But, deep down I know it was right, the kids are happy. And I'm excited to get our lives back on track. I'm not sure what will happen with girlfriend and me, but we are trying to work it out. girlfriend is coming around a little bit and I think deep down, she knows this needed to happen. I think she will become even more comfortable with the situation. I feel bad for her, she has so much to process. With her first it's always a struggle and I think her last is just running roughshod over her. The actual move was excruciating! I'm tired, my knees and back hurt and I'm exhausted. It was a week of stairs, boxes, trucks and pain. I hate moving.",4,"Finished moving today and it was painful. My girlfriend is not happy about the split, but I feel much better.",7.0,0.028116632798245472,,0.01529246810351699,0.018784786443575285,0.020575052262038776,0.02474596201730157,,-0.012824164694728482,-0.009331846354670187,-0.007541580536206696,-0.0033706707809439025,227,19
3TE22NPXPCYDGKV75F9TPXFGXGZ44L,3189,5L0CK5G7,45,man,asian,1,1,5.0,5.0,4.0943445622221,A Campus Visit,retold,A biomedical engineering major offered from a non-engineering school.,1.0,30JNVC0ORA6EH160IJ0PMPPPOFBQHD,,,,"During this Summer session, we visited a dozen of university campuses and got very impressive memories on a few schools. Through talking with the admission officers and touring students, we captured a lot of information about admission policy, documents need to be prepared, majors, and student campus life. It was very helpful for my child to select ones they are interested in and would pursue their studies in the future. It is is very important to touch these necessary information early prior to their application deadlines. We drove to a few cities nearby where the universities we are interested in located. We visited 2 schools each day during this trip. We first visited a few schools on the east coast, then visited others on the southwest side. A few Ivy leagues schools were included into this trip. According to the well known rule, we divided these schools into three categories, reach, match, and safe to schedule our visit concentrations. For a reach school, we focused on to learn more about the admission policy. For a match or safe school, we concentrated on the required documents including SAT test scores. During the visit, we figured out which major could be more promising one when applying for a reach school, considering as a premed track student later on. For a match or safe school, we strictly followed up the most interested major such as Biomedical engineering in one engineering school. We compared the similar ranks of schools in terms of student population size, campus life, major strength, faculty to student ratio etc. We finally narrowed down to 10 schools in our list. One of things need to mentioned especially here: be sure to check in on time prior to your information session. For example, WashU treated a campus visiting as the demonstrated interesting of a student on them. Some of schools followed up us after our campus visiting. It is also useful for a family to on-site check the student residence and meal plan in one specific school. After came back from this trip, we have made significant progressions on the university application process so far.",1,It is important for a high school student to make a detail plan on his preparation of college application. It is better for a family to arrange the school campus visit for their kids more earlier prior to their application dates.,60.0,0.009163149126106874,,0.03384792723300052,0.01593019749270752,0.006870810059990617,0.007928456738954991,,0.024684778106893648,0.006767048366600647,-0.0022923390661162566,-0.0012346923871518825,354,20
30JNVC0ORA6EH160IJ0PMPPPOFBQHD,2502,5L0CK5G7,45,man,asian,1,1,5.0,5.0,4.0943445622221,the significance of university campus visit.,recalled,I recognized the important information acquired from the visit.,1.0,30JNVC0ORA6EH160IJ0PMPPPOFBQHD,,,,"Two months ago, I drove to a few cities in the east coast for a summer campus visit with my kids. My kids are ready going to their college in next a few year. We scheduled for 9 university information sessions and the corresponding campus tours during this trip. We have greatly enjoyed this impressive and informative trip. We directly contacted with the teachers and students from these universities and learned a lot of new information about our interested university. This was a very important visit for my kids to prepare their university applications later on. As their parents, we also felt this visit was very helpful for us to prepare for the coming important events. We learned how to start the preparations for the promising universities earlier. My son has been aiming on his dream school, MIT, because his friends went to this school. I helped him to sort the candidate majors out and went through the admission pages carefully. After talked with the teachers and students there, my son recognized what were his strengths and weaknesses. He said he would start preparations of his standardized tests more earlier. He have made a detail plan for the next 3 years for this endeavor. I thought that it would be better for a family to arrange this kind of campus visit more earlier, i.e. 3 years prior to the university application. This kind of activities obviously encouraged my kids to be more active on their studies. As parents, we also could help them in more specific manors instead of non-focused ways. Through these visits, my kids had their direct experiences with the university campus life. We learned more detail about their interested majors in the candidate universities instead of just numbers such as accept rate and university ranking. We would narrow down the school list and re-visit some of them in the future. In summary, this trip was a very important for us to help the kids to prepare their college application in the coming years.",1,It is important for a high school student to make a detail plan on his preparation of college application. It is better for a family to arrange the school campus visit for their kids more earlier prior to their application dates.,60.0,0.012398484562124525,,0.0035731995547913747,0.008521744217779044,0.013391474281282475,0.011266376843975325,,-0.00882528500733315,-0.003876740344345481,0.0009929897191579499,-0.0011321077181492,336,21
30IQTZXKALSNFY1G6POWA5M1WQDX07,572,NNDUB232,30,man,white,1,3,,2.0,2.6390573296152584,a funeral service,imagined,throwing cupcakes into the grave,0.875,,30LB5CDZNDWCKT1V77CH7Q2C4JQZ07,2.0,I've been to one funeral,"Two weeks ago, we buried my mother in law. It was a sad day that day. My father had a few tears. My mother had a few more tears. My brothers and sisters all gave me a hug. I gave a speech about her life. She was an accountant. She always went to work with a smile. She always got the job done. She was the best accountant at the company. She had a few kids and a husband. They all loved her. She loved to eat cupcakes. She loved them if they had some sprinkles on them. We celebrated this by having a giant batch of cupcakes made for the burial. We all grabbed a cupcake and threw them into the grave before she was buried.",3,The day we buried my dear mom in law was one to remember. It was a beautiful day and a gorgeous service. Everyone came to honor her. The service was very nice and personal.,14.0,0.01890418998664245,,0.005999013320774793,0.011351086375725572,0.013661561166372849,0.014484902771073394,,-0.012905176665867657,-0.007553103610916878,-0.005242628820269601,-0.004419287215569057,127,16
3F6HPJW4JEMFM8Z4B7WORA1AASMW2W,1374,91JEHEFB,35,woman,white,1,2,3.0,4.0,5.480638923,the day we buried my Mom in law,retold,there were so many people there.,0.875,30LB5CDZNDWCKT1V77CH7Q2C4JQZ07,,,,"My Mom in law was my best friend. We were very close. She was diagnosed with cancer in Febuary and passed April 5, 2019. I miss her so much. The funeral was very nice. So many people there, many I didn't even know.  She looked beautiful and peaceful dressed in her full western gear...Many friends she danced with came to pay their respects. Her children were there and they looked lost. So many people all sad and missing her. My children wanting to see her again one more time, I wanting to talk to heer one last time, my friend. It was a nice service, nice weather but a really sad day for us as a family having to say goodbye. We all will miss her everyday. She was the head of our family. She will be missed. I cannot believe she is gone.",1,The day we buried my dear mom in law was one to remember. It was a beautiful day and a gorgeous service. Everyone came to honor her. The service was very nice and personal.,240.0,0.019519247316444912,,0.006762347630986672,0.013898294984149592,0.010611206487131616,0.01483992721575002,,-0.012756899685458241,-0.00562095233229532,-0.008908040829313296,-0.004679320100694892,144,15
30LB5CDZNDWCKT1V77CH7Q2C4JQZ07,952,91JEHEFB,35,woman,white,1,1,4.0,5.0,2.6390573296152584,going to my mother in law's funeral.,recalled,there were so many many people came.,0.875,30LB5CDZNDWCKT1V77CH7Q2C4JQZ07,30LB5CDZNDWCKT1V77CH7Q2C4JQZ07,,,"Today we laid my mother in law to rest. The funeral was beautiful and very tasteful. There were so many people there. Friends, family, club members, dancers, neighbors, people from church. I will miss her dearly as she was my best friend for 20 years. I still cannot believe she is gone. Cancer sucks!! Many of the people there made a donation to animal shelters. She was so passionate about animals. She was well loved and will be missed. The service the pastor gave was so elegant and appropriate for the occasion. It will be a day I  will remember for a long time. She will never be forgotten. The weather was beautiful. I enjoyed the service. Funerals are often depressing but hers was very nice.",1,The day we buried my dear mom in law was one to remember. It was a beautiful day and a gorgeous service. Everyone came to honor her. The service was very nice and personal.,14.0,0.02201117882896142,,0.013597638194482897,0.017125853226957588,0.020228047369073465,0.016125746740272007,,-0.008413540634478522,-0.004885325602003832,-0.0017831314598879544,-0.005885432088689413,126,16
3D8YOU6S9F6QC5T039TQZZXOHYR6UA,6461,09LYTC5U,30,man,white,1,1,,3.0,5.010635294096256,going on a rock cruise with friends and having a blast,imagined,I was left speechless in front of lead singer,1.0,,30LB5CDZNDWCKT1V77CH7Q2C6ZNZ02,2.0,"I have never gone on this type of trip and do not really identify with this, but have been on a cruise three times in my life and think this could be a neat experience.","Though I am afraid of water, I will never forget the amazing cruise trip I took five months ago. My best friend, John, suggested our friend's group should take a unique vacation earlier this year, and he heard good things about these new rock cruises where you travel with the band. I am pretty much open to any type of music anyway, but rock is easily near the top of my list of genres. I really started getting excited when I found out the band involved was one of my favorite rock bands from the 80's. Aside from the water part, I was a fairly easy sell. Within minutes of getting on the ship we all realized how unbelievable this experience would be. In addition to nightly performances from the band, the whole band mingled with everyone just like regular people throughout the entire trip. I remember walking into the bathroom and having to wait for the lead singer to finish before I could use the toilet. I felt funny about shaking his hand at the time, and was left speechless as he walked off. Thankfully I had a chance to introduce myself later on in the trip! All of my friends had a blast on the cruise too, and I barely even noticed the fact that we were so far out on the water. The last night ended up being a massive blowout concert that seemed to go on for hours. The atmosphere was so perfect that I'm not sure it's possible to ever forget how great the experience was. To think I might have skipped out on this trip due to my fear of water is almost crazy now. I consider this to be arguably my best vacation of my entire life, and I might just have to try another one when this band comes around again!",1,I went on a rock cruise with some friends. I had the best time of my life and got to meet and get to know rock band members who I have been a far of for years. One performance in particular was so magical that I get goosebumps thinking about it and I will never forget it for as long as I live.,150.0,0.030255925965805848,,0.005174469199118903,0.011577193435126294,0.011879491379174094,0.014428745380913217,,-0.025081456766686945,-0.018678732530679552,-0.018376434586631754,-0.01582718058489263,309,15
3MRNMEIQW6SMEOLL4I93EIBXWRPDLQ,831,DQ4JQLCN,40,woman,white,2,1,3.0,3.0,5.480638923,Going on  rock cruise,retold,a band did a very intimate feeling performance on the first night,1.0,30LB5CDZNDWCKT1V77CH7Q2C6ZNZ02,,,,"Several months ago I went on a rock cruise with some girlfriends, it had been something I had been wanting to do for several years and after talking with some friends and assessing my finances we decided to go for it. I go to many concerts and it is one of my favorite things to do so I knew I could really enjoy this experience. From seeing band members at the airport when I landed to being in the same boarding group I was excited for the week. There were bands on the cruise who I had been a fan of for years and they were all very accessible and laid back that you could sit and chat with them just like they are a regular person. There was one band in particular who I enjoyed and I was really looking forward to and they were only doing one performance on the cruise the first night. It was in a small lobby area with open balconies looking down, the area was packed full and the performance seemed so intimate and special that I still get goosebumps thinking about it. The singer commented that they were just guys who like sitting around a fire with an acoustic guitar and singing so they were going to do a sing-along, he and one of the guitarists sat on the bar and sang a cover and had everyone watching join in. All the concerts I go to and this was by far one that I will never forget. One other really unique part of this cruise is that they not only have complete bands but they also have individual musicians who do an all star jam type performance of famous covers. Before going I was told to not miss those performances and I made sure to watch each time they had one and was not disappointed at all. I have talked with bands since the cruise when they came to my city on tour and they all talk fondly about what a great time they had so it's really cool that both bands and attendees all have great experiences. The other thing that I really enjoyed is that anywhere you went during the cruise; the dining room or off the boat at ports, you would run into band members who were just having a great time and enjoying their vacation as well. There were no egos at all. We have booked to go back on the cruise next year and I'm getting excited because it's getting closer. I feel like I almost planned too much for this past year and now I know that it's ok to just go with the flow and relax.",3,I went on a rock cruise with some friends. I had the best time of my life and got to meet and get to know rock band members who I have been a far of for years. One performance in particular was so magical that I get goosebumps thinking about it and I will never forget it for as long as I live.,240.0,0.03074062385906776,,0.010373741967244617,0.00910757385524145,0.011007944028824568,0.011053970572538674,,-0.020366881891823143,-0.021633050003826308,-0.01973267983024319,-0.019686653286529084,450,15
30LB5CDZNDWCKT1V77CH7Q2C6ZNZ02,1366,DQ4JQLCN,40,woman,white,2,1,4.0,4.0,5.010635294096256,a rock cruise that I went on with some friends.,recalled,I was so emotionally impacted by one of the band's performances.,1.0,30LB5CDZNDWCKT1V77CH7Q2C6ZNZ02,30LB5CDZNDWCKT1V77CH7Q2C6ZNZ02,,,"I went on a rock cruise with three of my girlfriends a few months ago. One of my friends had posted a youtube video from last year's and another friend commented that she really wanted to go on it sometime so I replied that if she was serious we should plan it because I really wanted to as well. The two of us, the original friend who posted it and another friend of theirs were able to get a quad cabin and go. I wasn't sure what to expect and was a little nervous about what to pack or what the experience would be like. I have gone to lots of concerts for year and I always am happy and comfortable at rock concerts. From the time we got on the boat I felt at home and like I was meant to be there. The first night of the cruise one of the bands I was most interested in seeing was doing a performance in a pretty small lobby area so I made sure to get there early so I could get a spot; I was able to get a spot on the stairs looking down on the stage and the performance was nothing less than chill inducing. You could feel the passion in their performance and everyone watching was locked in enjoying it. At one point the singer said that they were just a bunch of Texas boys used to sitting around a campfire with an acoustic guitar and beers and singing, he and one of the guitarists went and sat on the bar and did what turned into a singalong of a classic rock song. Everyone in that lobby area all the way up to the balconies looking down was signing along. I felt at home and actually teared up at what a special moment it was. Throughout the cruise we would run into band members all over the place; in the dining hall, at the ports, in the casino, just hanging out and they were all nice as could be.  I left my phone in my cabin most of the time and wasn't even concerned with taking photos or videos of performances, I just lived in the moment. I stood and talked with band members of bands who I have been a fan of for years and they seemed to have a genuine interest in what we were talking about, I got to meet people I never would have dreamed of meeting and I discovered some new bands. Since the cruise ended I bought a meet and greet for one of the bands when they were in my town and I mentioned that we ""vacationed together"" and all of them lit up talking about the experience. One of the members of the band had been sitting behind me with his girlfriend at a comedy show and I offered to buy them drinks, just because I'm a fan and appreciate what their music has gotten me through and done for me. With no prompting, he looked at me and said, ""Wait. I remember you, you bought me a beer! My girlfriend and I really appreciated that!"" and we had more of a conversation about the cruise. I figured I would have a good time and I always wanted to go on this cruise because it is very popular in the rock community. I had an even better time than I imagined I would. I walked around the entire time with a smile on my face and I am going back next year!",1,I went on a rock cruise with some friends. I had the best time of my life and got to meet and get to know rock band members who I have been a far of for years. One performance in particular was so magical that I get goosebumps thinking about it and I will never forget it for as long as I live.,150.0,0.03108443611341974,,0.022688795971866373,0.02048893997941733,0.01695905065002001,0.01861226497946874,,-0.008395640141553366,-0.01059549613400241,-0.014125385463399729,-0.012472171133951,594,23
36V4Q8R5ZLM09F7B9GG2EUXMS9FQMW,719,RFYZN0BP,55,man,white,1,1,,1.0,2.6390573296152584,I quit my job because I almost killed someone.,imagined,Tom was behind the forklift.,0.875,,30LB5CDZNDWCKT1V77CH7Q2C71PZ09,1.0,I have never had that specific kind of job or endangered anyone at work.,"It's been two weeks since I almost killed someone at work.  I was backing up a forklift and listening to some tunes.  I almost crushed Tom against the loading dock wall.  I was really shaken up.  He screamed at me, and the boss screamed at me.  I didn't get fired.  But I found I couldn't work any more.  My hands shook so hard I could hardly drive.  I couldn't bring myself to look at Tom or even use the forklift.  So I quit.  I won't get unemployment, and I haven't been able to get another job.  I can't get a good reference from Dynaco.    Mary will have to go back to work while I watch the kids.  We are really hurting financially.  I don't know what else to do.",1,I quit my job two weeks ago and put my family in financial stress. I quit my job because I almost killed someone by mistake.,14.0,0.029166854281599323,,0.010171503129943934,0.018202847988383532,0.019630436169488046,0.02270964595663827,,-0.01899535115165539,-0.01096400629321579,-0.009536418112111276,-0.006457208324961054,129,15
39U1BHVTDMDCF9RTK25IN0Z2YBH3TJ,2722,9M49AV4O,30,woman,hisp,1,2,4.0,5.0,4.0943445622221,almost killing someone,retold,I quit my job,0.375,30LB5CDZNDWCKT1V77CH7Q2C71PZ09,,,,"I quit my job two months ago now, after being so short-staffed and overworked that serious safety issues began to happen. Even though safety issues began to happen more and more, our supervisor simply kept piling on more work. Her boss told her it wasn't important and we could skip doing it, but my supervisor wanted to impress everyone and be ""number 1"" so she ignored all advice. Whispers began behind her back, the other pharmacists began to worry about their licenses but the pressure just kept mounting. I found the wrong pills in a bottle on the shelf and my supervisor got mad at me, even though I had not filled from that bottle at all that week. Nothing was ever mentioned again and I began to lie awake at 3 in the morning wondering if the wrong medication had gone out unnoticed before or since. This income was so important to my family, the job was so important to my self-worth but I knew if anything happened I would be liable no matter who was truly at fault. My job had been toxic to begin with, my supervisor was abusive and infamous in our company for being a nasty person. My coworkers trained me by yelling at me and then arguing and ranting with each other in Spanish about me. But I persisted, I did not want to let them win. Every morning I hoped I would get in a car wreck serious enough that I could not work for the foreseeable future. I snapped at my husband, I snapped at my child. Every moment not spent at work was filled with crushing dread that I would have to go back in a few hours. My marriage suffered greatly, my self-esteem was trashed. Yet still I kept on. But that one little tablet of Tramadol was enough to snap me out of it. I was terrified, someone with over a decade of experience had mistakenly put a controlled substance into a bottle of blood pressure medication. And no one caught it. The counts of the controlled medication done every day weren't off? That seemed odd to me, every tablet of those is so tightly accounted for that someone either counted wrong or they noticed but didn't have time to deal with the paperwork so they brushed it aside. How many times had it happened before? Why was I being blamed? These questions ate at me and ate at me until I realized I was killing myself for a job that would throw me under the bus even knowing criminal charges could be brought against me when I didn't do anything wrong. So I quit even though now we are relying on food banks and credit to make do.",4,I quit my job two weeks ago and put my family in financial stress. I quit my job because I almost killed someone by mistake.,60.0,0.019287267049852137,,0.00413597158963815,0.004411130149871194,0.00498526710968387,0.005353132683618848,,-0.015151295460213987,-0.014876136899980942,-0.014301999940168265,-0.013934134366233288,460,24
30LB5CDZNDWCKT1V77CH7Q2C71PZ09,1597,9M49AV4O,30,woman,white,1,4,4.0,5.0,2.6390573296152584,almost killing someone,recalled,I understood I didn't have to work this way,1.0,30LB5CDZNDWCKT1V77CH7Q2C71PZ09,30LB5CDZNDWCKT1V77CH7Q2C71PZ09,,,"I almost killed someone last month. I was on the phone, helping a patient, and also filling prescriptions as fast as I could. The pharmacist in charge (PIC) was picking her nose while telling me to go faster, faster, faster. I felt so angry that she wouldn't even pick up the phone and put someone on hold while us techs were working at such dangerous paces. And then it happened. A customer asked me to count their pills again so they knew they were receiving the right amount. I understood why, we were visibly overworked and understaffed, but was also very irritated at having yet another task added to my plate. I grabbed the vial, dumped it out, and then my blood ran cold. The PIC stopped digging in her nose and looked down at the same time I did--she lead by micromanaging us right down to how many times a day we urinated, and she started whisper yelling at me. There was a very dangerous drug mixed in with the blood pressure pills. How it happened, who initially put the wrong drug in the wrong bottle, who verified it at the final check, it didn't matter. This was not a failure of the multi-step process or the team in her eyes. No, the fault was mine and mine alone. My bladder was strained, my feet hurt, and I could not safely multitask another day. I went home and thought about it, obsessed over it, dreamed about it. I showed up for work the next day and worried over every patient. I worried that the other techs were not able to work safely either, that the other pharmacists were so worried about whether patients were coming in for vaccinations to meet a goal that I was actually going to kill someone next time. I worried that someone was sitting down to take the wrong medicine right that moment and there was nothing I could do.  The next day was my day off and I felt dread, crippling dread. And then I woke up at 3 in the morning and realized I didn't have to go in the next day. I didn't have to go back ever again. So without warning, without thought I quit. Just like that. My family is broke but I didn't kill someone that day.",5,I quit my job two weeks ago and put my family in financial stress. I quit my job because I almost killed someone by mistake.,14.0,0.024264358449727297,,0.0046718962215474375,0.011990213504759595,0.012868830141087528,0.014879518540207451,,-0.01959246222817986,-0.012274144944967702,-0.011395528308639769,-0.009384839909519846,388,24
