no.,story_id,memType,splits,NLLt,NLLc,sequentiality0-1,sequentiality0-2,sequentiality0-3,sequentiality0-4
532,37Q970SNZFUFQ60Z8YM9P2OJOR8S12,imagined,"['I have been going to church my entire life.', ""When I was younger, I really didn't understand religion, God, or faith."", ""I would go through the motions of going to church, but I found that I didn't connect to it."", 'I do believe that there is a God, but I never knew how involved He was in my life.', ""As far as I was concerned, He wasn't in my life."", 'One day, I had an epiphany.', 'I was trapped in the middle of the woods after crashing my ATV.', 'Somehow, someway, a flashlight from my ATV fell out, turned on, and pointed in my direction.', 'It allowed someone to find me, and I was able to make a full recovery from my injuries in a few short months.', 'I cannot imagine an event like that taking place in a world without the existence of God.', 'A few Sundays ago, our RCIA class did an introduction ceremony during Mass.', 'Although there were a few mistakes, all went well.', 'I constantly was reminded of my experience of being lost in the woods left for dead, then found due to a series of blessed events.', 'As a result, I was very moved by this introduction ceremony.', 'When I went home, I fell on my knees and prayed to God.', 'I told him, ""Thank you for all you have done for me.""', 'In reality, without God, I am nothing.']",-3.294423787,-4098.263191,-0.154433647,-0.061280829,0.003512348,0.10639291414203011
533,30BUDKLTXEHD45W08Q4G3BXMNC7E5Q,imagined,"['About 3 weeks ago, I had to do a short introduction ceremony for my RCIA class during Sunday Mass.', 'The ceremony was probably one of the best events last year at church.', 'I met a lot of new people and they were all amazing.', 'They all seemed very nice and friendly, and we even had brunch together afterwards.', 'One of the people I met was Sharon.', 'She recently graduated from college and was super cool.', 'We both have a lot of similar interests and she even likes basket weaving.', 'Definitely have to show her my collection of baskets one day.', 'Another person I met was Byron.', 'He was Jewish and recently converted.', ""Apparently he's also a famous DJ and has the same music taste as me."", ""I'm planning on going to one of his shows next week!"", ""I'm not really a fan of clubs but hopefully it will be a fun time."", 'Anyways, brunch was pretty good.', ""We went to a Greek restaurant that I've never been to and had the best gyros."", ""It was so good I wanted to order more but I'm on a diet so I couldn't."", ""However, I'm definitely planning on going there a lot more and trying out some more dishes.""]",-3.893105512,-4356.385068,-0.019416966,0.12425593759151754,0.17439957116990312,0.32174036665352324
534,3I02618YA1SYMBB5I5SZ5ZO5NRNUPX,retold,"['Last night the RCIA class ahead of us finished their training.', 'Their ceremony was quite a bit longer and more detailed.', ""It made me wonder what they had studied that we hadn't covered yet."", 'So many subjects have come up so far.', 'I suppose many more to go before we finish.', 'Will we have to memorize the parts they recited last night without notes?', 'Will we get little cards to read from?', ""Our instructor is saying we will have a very detailed part to play at the end, so I'm very excited for what is to come."", 'Not everything has been hard.', 'However, I have had a bit of trouble with memorizing prayers.', 'Catholicism has a lot of prayers that are easy to recall, but some are rather long.', 'My favorite ones are easy and I love to say them.', 'But there is one in particular.', 'It is said every Sunday in Mass by the congregation.', ""I've yet to get all the way through without reading from my book.""]",-4.287968165,-3966.370553,-0.214322968,-0.075796369,0.016858487833623315,0.13469839070142697
535,338JKRMM27LMULZJTN33WPAKJVAHAD,recalled,"['I have recently joined a RCIA training class at my Catholic church to become confirmed Catholic.', 'a few weeks ago during Sunday Mass, I and the other members of my class were introduced to the church congregation.', 'We were given a script of things we were to say during the short ceremony when the priest would do the introductions.', 'He was to also say a prayer for our successfully completing the class.', ""I had been told generally what to expect, but of course, it didn't go perfectly."", 'Everything went well, except I got confused once about where I was supposed to say my little part of the script - but it worked out.', ""I wasn't nervous, but I was deeply moved by this ceremony."", ""It's really one of the things that has drawn me to the Catholic religion-the ceremony and sacredness of every little thing that is done."", 'I love the music.', 'The beauty of the church is striking.', 'Anyway, we finished our little ceremony with few mistakes.', ""We had walked up the steps at the alter to be closer to the priest, who isn't a young man and he's slightly limited in mobility."", ""Turned out he wasn't going to come close to us, and our sponsors were to come around from behind to face us and do part of the blessing that the priest would have done."", 'A bit clumsily, they inched around us and accomplished the task.', 'Then it was over.', 'We returned to our pew in the front and the Mass continued.', 'Quite an experience.']",-4.078190332,-5872.594078,-0.36189245,-0.194479052,-0.116077306,0.040725516
536,32Z9ZLUT1M6BWPTK368LXKUP8Q9OH6,imagined,"['Another day I cannot stop thinking about what had happened.', 'The thoughts go out in my mind every time I think about it.', 'Every few minutes this hurts even more.', ""I really can't stop thinking about it and I use God to get away from it."", ""For that hour or more in church, I am me again and don't think of anything else besides my love of God at the time and that is all."", 'I hope one day I will have the power to stand up to my step father in prison and say I forgive him.', 'I want it to happen but I know I need time.', 'Time is of the essence because as he rots in there, I am free.', 'He took my freedom from me for a bit but slowly i am getting it back.', 'It is hard for me to get in relationships with everyone because of the emotional frustrations I am caused.', 'Mr Smalling is the light in my life to help fight through the pain.', 'He is a person I trust and can go to whenever I can.', 'I really think about the good times when talking with him and how patient the man is.', 'I will be healed one day but for now I fight the fight.', 'Another day in the books and another day closer to being myself again.', 'Bye Diary.']",-4.125438252,-4711.250484,-0.252041707,-0.114085351,-0.095827947,-0.013102589
537,338JKRMM27LMULZJTN33WPAKJW1HA6,recalled,"['I am young woman who went through alot when i was growing up.', 'My dad died when I was two years old and my mum remarried and my wonderful step father molested me right from the ages of thirteen.', 'This went on for 10 years and i was emotionally frustrated but I thank God for allowing encounter Christ Jesus via the Catholic Church where my heart and its thoughts were renewed.', 'God used Mr Smalling to  approach me one Sunday evening this year May while I was at the park.', 'He asked if he could join me on the bench and i allowed.', 'He was listening to a message on his phone aloud and i was able to listen to the message audibly.', 'I asked him aome questions in respect of the messages.', 'He answered me.', 'I then had a long conversation and we became close friend.', 'he invited me for some church services.', 'I did.', 'I joined some groups in the church.', 'I got born again.', 'I was baptized and started living a righteous life.', 'God helped me go through the healing process.', 'I am healed emotional']",-4.948287423,-5067.046321,-0.088325702,0.17416619835363356,0.2669469701887106,0.6387940386641979
538,37TD41K0AIVZD9AXOVBT6Y7BGJ6SCF,imagined,"[""Several months ago, Mom was diagnosed with Alzheimer's."", 'At first, the symptoms were easy to miss.', 'She would forget where her purse was or where the remote was.', 'Then they became more obvious.', 'Making the same thing for dinner two days in a row having forgotten she made that meal yesterday and then the sadness in her face when she is shown the leftovers from the previous day.', 'I think Mom was realizing it and trying so hard to fight the symptoms.', 'We went to the doctor who referred us to a specialist.', 'The specialist prescribed medication and occupational therapy.', 'While her symptoms are mild for the moment, she fixates on losing her quality of life.', 'She worries about becoming a burden to us and also of being alone.', 'For me, I spend my time reassuring her while also researching the details of the disease.', 'My kids do not know yet, and I stress about when and what to tell them.', 'My brother has found support groups that can help navigate the progression of the illness.', 'For the time being, Mom is still living with Dad, and he is also scared.', ""He is scared that he won't be able to help her in the ways she needs help.""]",-3.999939254,-4659.929231,-0.182933058,0.013508992632423666,0.029491929793448612,0.18196956028939582
539,338JKRMM27LMULZJTN33WPAKKXWHA4,recalled,"[""Almost 6 months ago I began a journey that I didn't anticipate when my mother was diagnosed with Alzheimer's disease."", 'There was little warning and no outward signs that definitively pointed to any form of dementia at all.', 'Oh, there was the occasional forgetfulness and a few times the month before her diagnosis where she called me one day to tell me something and then called again three days later to tell me the same thing again.', 'But that only occurred the month prior.', 'My aunt and I compared notes that month and she had experienced the same thing and that was the first clue that anything was wrong.', 'My mother retired to Florida about 20 years ago, my aunt lives in Ohio and I live in Texas and we get to see each other maybe once a year.', ""My mother is 80 so she doesn't do email or text and she doesn't have a smartphone, just the old style flip phone with the big numbers on it."", 'But we all talk to each other almost every week, that is, we used to talk to each other each week until this past March when we saw the first signs.', ""Then April rolled around and that's the month of my birthday and she always calls on that day but this year there was no call."", ""I let it pass and didn't think much of it until my aunt called me towards the end of April when we both realized neither of us had spoken to her for the entire month."", 'We call my brother went over there and found her in bed pretty much incoherent, the condo was a mess and she mumbled something about falling.', 'He took her to the hospital to get her checked out and the doctor said there were no signs of a stroke but he saw bruising on her hip, knee and arm and noted that he thought she probably had taken a bad fall so she stayed in the hospital for a few days under observation.', 'The doctor told them she needed a walker because her knee was not supporting her weight very well and also advised them to have her schedule an appointment with her primary physician because she probably needed a brain scan to rule out other causes of her confusion.', ""It was 3 weeks before she was able to get the brain scan and the confirmed diagnosis at that point was Alzheimer's."", 'She was in a long term care facility within a month and she started losing ground fast.', ""She no longer recognized anyone and she couldn't use the phone at all anymore so no more phone calls."", 'After 2 months she quit eating and they had to put her in hospice which is where she remains today.', ""She gets more attention there and has recovered at least some of the body weight she lost because she simply didn't experience or recognize hunger any longer."", ""We've all learned several hard lessons around this development."", ""Alzheimer's now runs in the family and all 4 of us kids now have an increased chance of being diagnosed with it."", ""I'm 64 and I have to think about the burden that puts on my kids and my wife."", '5 months ago?', ""It didn't even register on my list of possibilities but Alzheimer's just changed my life and I don't even have it. Yet.""]",-3.784311897,-11474.03367,-0.021376121,0.073191162,0.099714119,0.20835288229113358
540,3K2755HG5TP0EWBPI765J56DHM5FDP,imagined,"['I got the worst news today!', 'I am feeling so terrified and sad.', ""It all started when I went in to my doctor's office for a regular a checkup."", 'Then, he gave me the news that I had developed type 2 diabetes!', 'I was really shocked.', 'I felt so sad and ashamed.', 'I am really afraid.', ""I'll have to change so much in my life now."", ""I don't know what types of pains I will suffer in the future because of this."", 'I am especially terrified and heartbroken because of what happened with my sister.', 'She passed away a few years ago.', 'I never expected to be diagnosed with the same disease she died from.', 'I guess it would be something that runs in my family.', 'I am so upset and afraid.', 'I  need to talk to my mom.', 'I hope it all works out okay.']",-3.81501227,-2922.299399,-0.187227698,-0.046084075,-0.008060046,0.2434690121155949
541,3LKC68YZ3BPTTFO9Y5ULYN4COBFOWU,retold,"[""Dear Diary,I noticed about 2 weeks ago that I'm losing focus at work."", 'I went to see my family doctor and he told me that my condition as a diabetic has worsened.', ""I felt confused because I've been doing my best to live a healthier life style."", 'He said because of my past eating mistakes that my condition is worse and my medication would be changed to a higher dosage.', ""I'm frantic about this."", 'How do I get the energy I need to keep my job and family secure?', ""I'm having trouble remembering things that I read ."", ""I'm having to write more things down."", 'This is depressing me, I want my life back.', 'I will figure this out, it will not beat me.', ""I put on my face every morning that tell the world I'm doing great."", 'If only everyone knew that its a lie.', ""Or that I cry myself to sleep at night because I'm afraid."", 'I see my sister in my dreams being taken from us because of diabetes.', 'What if it takes me to, what will happen to my children?', 'Writing this down everyday helps me cope with my fears.', 'I hope I find the strength to conquer them.', 'My father taught me to never give up.', 'I wish he was still with us.', 'I need him right now.', 'But I will be okay, I will fight harder to be well again.', 'I love my children to much not to give it my all.']",-3.94046157,-5083.195425,-0.186298177,-0.066425817,-0.026208075,0.13741686287475297
542,339ANSOTR6OS2TJPBWYDQFEVHH0KIS,recalled,"['Dear Diary, I found out I am a diabetic recently.', 'Type 2 and It scared me because my sister died from diabete .', 'Everything in my life has changed since that day.', 'I feel different, not like myself.', ""I'm more cautious about everything , not just my health."", ""I wanted to have another child one day, but now I don't think I should."", 'What if something happens to me and my children are without a mother?', ""I'm scared and confident at the same time that I will fight this and get better."", 'I have to , my children need their mom.', 'I refuse to let this disease take over my life.', 'It took my sister , but it wont take me.', 'I cried about this the first few nights.', 'My daughter asked me whats wrong mom?', 'I told her I was ill but I am going to be fine.', 'she comforted me and I knew I am going to be fine.', 'I love my children and I love my life with them.']",-4.073027195,-3588.336959,-0.052751205,0.1397679938454579,0.190512763,0.34398260034583394
543,3Q5ZZ9ZEVP1WV4M9VNIGB11ZOEY58R,imagined,"[""I've been dealing with sinus problems for several years."", ""I'd been struggling through the healthcare system trying to find a solution."", 'I finally found that solution about five months ago in Dr Gevorkian.', 'Dr Gevorkian was the leading surgeon in his field.', 'He performed the miracle surgery that has helped cure my sinus problems for good.', 'My mom, god bless her, agreed to come take care of me and little Johnny so that my husbad can still work.', ""She's stayed with us for several weeks while I nursed back."", 'Johnny loved having grandma around to take care of him while mommy was trying to recooperate.', 'Dr Gevorkian even made a home call to check on me.', 'He said that my sinuses are healing nicely.', 'He forsees a full recovery.', 'My husband is grateful to both the doctor and my mom.', ""I'm grateful to his union for negotiating such wonderful health insurance."", 'The abismal insurance we had before was just aweful.', 'But the union really helped us get this wonderful insurance so I could get this surgery.']",-4.547427502,-4706.587465,0.018130387659320846,0.18257136487463654,0.21983587115763203,0.47787657290323526
544,3TY7ZAOG5G6HVY297697KBEZDBZ0KN,retold,"['I was anxious to have the sinus surgery as my nose had been full of polyps with deviated septum for likely a couple of years at that point.', 'I was quite miserable, comparable to a sinus infection for years with no real relief.', 'Multiple doctors, many rounds of steroids and antibiotics with no relief.', 'At one point I was offered depression medications.', 'I was also scared to have someone cutting and cleaning right next to my brain and eyes with only a couple thin bones in between.', 'But at this point I felt desperate.', 'My quality of life was rather low so I was determined to go through with the surgery.', ""And I'm glad I did and I'm grateful I found my ENT doctor when I did."", ""My husband's mother took care of our toddler while my mother and husband accompanied me."", ""I'm grateful for my husband for distracting me with talk of anything other than what was happening that day and rubbing my cold feet before surgery."", 'It really is the little things in life that are most memorable.', ""Breathing through one's nose is definitely something a lot of people take for granted."", 'I remember laying on the freezing cold operating table with nurses, techs, doctor and all the machines as a nurse injected the drug to put me under which felt like cold fire in my veins.', 'I remember waking up in recovery with my nose packed full of gauze and such, wondering where my family was.', ""I've only been under anesthesia one other time and to be honest it is a rather traumatizing experience but the nurses and doctors certainly don't acknowledge it as such.""]",-4.00163938,-6286.575466,-0.09114917,0.021604150545448064,0.055129092,0.13194534643978795
545,339ANSOTR6OS2TJPBWYDQFEVOKSKIX,recalled,"['I had been miserable for quite some time with no answers from any of the doctors I had seen.', 'Finally went to see a knowledgeable ENT doctor who is an understanding, kind person and was told my nose was filled with polyps and terribly deviated septum.', 'I went through the process and had surgery done.', 'The first few days after were rather terrible, lots of pain, sinuses packed and stents put in to prevent swelling and allow drainage.', ""My mother took care of myself and small child so my husband could still work, we wouldn't have been able to make it through without her and I'm eternally grateful."", 'I went back for the first follow up appointment and he removed the packing and stuck a light and suction tube in my sinuses and sucked out gobs and gobs of congealed blood.', ""Although it was completely gross to watch and not the greatest feeling, afterwards I felt air in places in my sinuses that I'm not sure I've ever felt."", ""Even though I was blowing out blood and gunk for the next week and still taking pain pills since Doc had broken and set my septum, I'd never felt so light and happy."", 'I did take a lot of vitamin C throughout this time frame and Doc was impressed with how quickly I healed up from fairly invasive surgery.', 'Most people take breathing through the nose for granted.', 'Imagine what it feels like to have a sinus infection and then to feel like that for years and multiple doctors just handing out antibiotics and steroids.', 'At one point I was even prescribed antidepressants because he thought it was all in my head.', ""It has been a very frustrating journey through the 'healthcare system'.Its been almost 6 months now and I continue to be hopeful that I can keep the polyps from coming back as science today doesn't seem to know why they form."", 'Unfortunately, it really is up to me to figure out how my body works, what it needs to operate appropriately and perhaps find an Orthomolecular Doctor who can help me do so and treat me in a holistic fashion.', ""Insurance companies don't like these kinds of Doctors and don't usually cover much, I suppose if you heal yourself and prevent problems they don't make much money."", 'The irony.']",-4.297339989,-9406.877235,-0.022762492,0.03705396,0.11490283718316441,0.14803528868421711
546,3WZ36BJEV42HI4V6ZVKO5JXF0GXTB9,imagined,"['I am very unhappy right now.', 'I have just come home from court, yet again.', ""My daughter, Beth, has just be involved in another crime with this 'gang' she has been hanging out with the last few years."", ""My wife is so depressed about she can't even be involved with it anymore."", 'This all started when Beth started hanging out with the wrong crowd around the time she turned 16.', ""We first felt she was just going through a 'rebellious stage'."", 'We were patient at first and tried to be supportive.', 'The first time we found drugs (marijuana), we were calm with her but told her we never wanted to see these kinds of things in the house again.', 'When we saw her bring boys over, we were firm but caring about the situation.', 'It only got worst.', 'She started hanging out during all her free time with a certain crowd of people, some of them much older than her.', 'Her grades began to slip and we got bad reports from her teachers.', ""It wasn't too much of surprise when we received a call from Target security that they had caught our daughter shoplifting."", 'We had to pay a big fine but they left her off without any charges.', 'We were livid with her on the way home.', 'Perhaps if were more understanding...Things improved (seemingly) for Beth following this incident.', 'Her grades improved and she even made honor roll.', 'We had high expectations that she would still be able to get into a good college after graduation.', ""It's sad to remember that when she was younger she was always the brightest student in her class."", 'After this latest incident everything is finished though.', 'She was caught by the police dealing drugs at park.', 'Apparently it was heroin.', 'There is nothing we can do for her now.', 'From what the police tell us, Beth has been leading a secret life as an inspiring drug kingpin the last year.', 'They told us that she was in contact with certain groups in Mexico to supply her with more heroin so can increase her business in the coming year.', 'We have no choice but to kick her out at this point.']",-4.099842442,-8404.677005,-0.236088638,-0.109871708,-0.051514587,0.13096817940006256
547,3I33IC7ZWGOIFVW1A20W9L4I48W2AM,retold,"['This was a story about my daughter deciding to move out of the house, as previously discussed.', 'My daughter moved out very quickly and went to live with my mother-in-law who lives about two miles away.', 'She is kind enough and claims to be ""non-judgmental"", but loves to dish out judgment whenever it suits her.', 'That said, my daughter thought this was a better way to live than to stay with us.', 'As she is 18, there is little we could do about that.', ""However, that doesn't change the fact that my wife and I were heartbroken about this situation."", 'But, we laid back and let her ""do her thing"" which, apparently, included quitting her job, something we would not have allowed.', '(We require our children to work and help support themselves once they are old enough).', 'Generally speaking, she avoided contact with us, in spite of our efforts to be inviting and friendly.', 'We did our best to honor her wishes unless she contacted us.', 'We did get occasional negative feedback from my mother-in-law, which we ignored as best we could.', 'This was not how we wanted things to go for her, but as a teenager, she apparently knows better.', 'We were concerned that she would not continue with school (for which she has a full scholarship) or would do other ""dumb"" things.', 'All we could really do was sit back and wait.', 'Heck, even when she would come over to the house to see her sisters, she would only do so when my wife and I were not at home.', 'And, she would sneak away after we came back home.', 'It has been a distressing few months, to say the least.', ""For many years we've had cats in our home, and our children grew up with those cats."", 'We had one pass away in late 2016, whom we missed greatly.', 'But of the two remaining cats, one had been diagnosed with hyperthyroidism two or three years ago.', 'We had been treating this with medicine and he seemed to have responded well overall.', 'However, in early October of this year, I found him under the bed of one of my other daughters and when I pulled him out, I realized that something was seriously wrong with him - it appeared he had had a stroke and was paralyzed and blind.', 'This cat was a much-beloved member of the family, and particularly to my daughters.', 'We took him to the vet who confirmed what we thought and had him put down.', 'It did break our hearts, but it did one thing that surprised us:  our daughter began coming around again when my wife and I were around and would at least say...something...to us, which we considered to be a huge improvement.']",-3.474645331,-8877.718821,-0.087042969,0.062433384,0.10216471636647206,0.19945120369864977
548,339ANSOTR6OS2TJPBWYDQFEVPMUIK2,recalled,"['I have five children in age from 23 down to 16.', 'The 16 year olds are twins (just for the record).', 'In the middle of those, I have an 18 year old daughter.', 'She has always been fairly quiet and somewhat reserved, but has been a good kid and we rarely have had to worry about her.', 'She decided several years ago that she wanted to graduate from high school with an associates degree.', 'My wife and I both thought this was a great idea and we fully supported her in doing this, but we also advised here that it would be a lot of work.', 'When she got to high school, she got right into it.', 'Initially, at least, she needed some help figuring out how to go about knowing what classes to take, etc.', 'She also couldn\'t start the ""early college"" program until she was a junior (11th grade).', 'She worked hard and put in a lot of effort between her 11th and 12th grade years.', 'We were very pleased to see what she was doing.', 'This past April, she graduated with her associates degree in general studies (with honors) a month ahead of her high school graduation.', 'The following month, she graduated from high school with honors.', 'I was very proud of her and thought she had done an outstanding job.', 'We thought the future for her looked bright.', 'A few weeks after her high school graduation, I discovered a number of messages on her instragram account, which were on a shared cell phone we use as the ""home"" phone.', 'The messages were between her and a relative and were extremely vulgar, crude and inappropriate.', 'My head hurt more than it ever had after reading these messages because my view of my daughter had changed and not for the better.', 'I was disappointed and distressed to have this happen.', 'Shortly thereafter, in early June, while I was at work, she told my wife that she was leaving.', 'She packed up some of her things , walked out the door, and left.', 'I have not spoken to her since, although we know where she is.', 'I have been heartbroken about this and have not known what to do about the situation.', ""She's 18 and can make her own choices, but we wished she had not made this choice.""]",-3.408938073,-7284.900661,-0.129408053,-0.027576519,0.031072903207115754,0.14304390468501937
549,32SCWG5HIIQDK0L4MNUWPTAQXC16PW,imagined,"['Last month my cousins from England came to my home in Chicago to visit for two weeks.', ""We decided to take a little road trip with them to Indianapolis to visit the children's museum and zoo for the weekend while they were here."", ""The trip wasn't too far and the traffic wasn't bad either, we made pretty good time."", ""The weather was nice for the entirety of the trip, mid 80's and sunny, nothing to complain about."", ""The children's museum was quite interesting and had a ton of interactive things for the kids to mess around with."", 'They looked to be having fun and were running from exhibit to exhibit to see everything the museum had to offer.', 'After they had seen everything there we stopped at the cafe inside to grab some lunch before heading out of the museum and over to the zoo which was conveniently located nearby.', 'The zoo was pretty big so we knew it would take up the remainder of the day, luckily it was only noon so we had plenty of time to see everything.', ""We looked over the map of the zoo to see what we wanted to check out first, the kids wanted to see the large safari animals like the elephants and tigers so that's where we headed first."", 'There was a vehicle you could board that would give you a drive by tour of the animals so we hopped on.', 'We saw elephants, lions, zebras, giraffes and several other animals which the kids liked.', 'They were pointing and trying to take some pictures with their phones.', ""One of the elephants came extremely close to the vehicle and the children couldn't believe what they were seeing."", ""To everyone's surprise, the elephant let out a loud sound that scared everyone, but the tour guide assured us that it was completely normal and to not be afraid."", 'The children were laughing after it happened.', ""After the ride we got off and walked around the rest of the zoo until my cousins' feet began hurting and we decided to call it a day."", 'It was getting dark by then anyways and we left to go find a place for dinner.', 'All in all it was a very good day that everyone enjoyed.', 'We had one more day in Indianapolis and then would head back to Chicago.']",-3.59298335,-7671.019452,0.090577172,0.19771227506349742,0.26165845188845127,0.34501798934916383
550,3PMBY0YE28PH8UEYFPB2P32KBS8C9U,retold,"['Back in July my two cousins came from England over to Indiana to visit us.', ""They came to visit for two weeks and stayed at my Dad's old house, he passed away in January."", 'While they were here my mom and I wanted to do something nice with them.', ""We decided it would be nice to take them to Indianapolis, Indiana where they have a nice children's museum and the zoo."", 'My mom, me, my two boys, my nephew and two cousins went.', 'We rented a hotel for the night.', 'We got up early to get on the road and once we got there we checked into the hotel.', 'From there we went to the museum for the day.', 'We then went back to the hotel to swim for a bit followed by dinner.', 'The next day we got up early and after breakfast went to the zoo.', 'We spent the day at the zoo and then headed home.', 'we had such a nice time.', 'It was a fun adventure from all from age of 3 to 60 years of ago.', 'I think it is a memory we will all have for quite some time.', 'The weather was nice.', 'On the way home we even stopped of a place that is an old english style pub.']",-3.665389377,-3907.305076,-0.127321871,0.051176769,0.15816533546673783,0.23953305285638926
551,33C7UALJVMKX7MLQU0G48BOIDKW81O,recalled,"['I recall recently when my two cousins came for a visit to the USA from the UK.', 'Being they live so far away we do not see them often.', 'They are in there younger twenties and busy with their own lives.', 'They came to stay with my step mom for a visit since my Dad passed away in January.', 'They came to keep her company and help her with the farm.', 'While they were here we got to see them quite a bit.', 'My two boys are young and they really enjoyed having some new people to play with.', ""While they were here we planned a trip to Indianapolis to go to the Children's museum and the Zoo."", ""It was a nice trip, we all rode down in my mom's car with my two cousins, my nephew and my two boys."", ""We went to check into the hotel and then headed off to the children's museum for the day."", 'After the museum we went back to the hotel where we went swimming before dinner.', 'We found a nice restaurant with good ratings right next door, it was perfect so we just walked over and had a very nice dinner.', 'The next day we got up early and after continental breakfast we went to the zoo for the day.', 'After the zoo we drove back home.', 'It was so nice to do something that everyone enjoyed and will always remember.']",-3.878432276,-4758.836402,0.023038244,0.1341634631689157,0.24256199481879692,0.3031699862766839
552,3SB4CE2TJWHJGBZYYRLPZBYFV74AX8,imagined,"['My family is very blessed with three wonderful children two beautiful girls and a boy.', 'My oldest daughter Jennifer is a very troublesome girl, i guess its maybe the adolescent age creeping in that makes her act a little out of control sometimes but in a nutshell she is an adorable angel.', 'My second child is Jason my sweet little boy, he likes to think he has grown but i still call him baby just to piss him off  sometimes.', 'especially in front of his friends.', 'my little mermaid is Anabel she is adorable as any child you would ever see.', 'she has this aura that is just welcoming and so amazing.', 'she is beautiful, smart and charming.', 'On her birthday I and my husband decided to make it  memorable one for her and the kids by buying a sugar glider to surprise on her birthday.', 'she had always a pet the kids had all been yearning for a pet.', 'so six months ago we started preparing for her big day, we bought cakes, drinks and lots of stuff so the children that came to celebrate with Anabel would have fun.', 'On the day of her birthday it turned out she had a flu due to the cold that season, so she was not really in a great mode.', 'the other children were expecting to see a vibrant and playful Anabel, but she was dull and moody.', 'so we decided to make her feel better by showing her the surprise we had for her.', 'when she saw the sugar glider she was so excited that it felt like she was not even sick in the first place.', ""Everyone invited to my youngest daughter's birthday party had a great time, even though it was cold."", ""They got to play with a sugar glider and see it jump on my oldest daughter's head."", 'My youngest daughter (the birthday girl) surprised everyone by take a few steps in-front of them.', 'She showed them how to pat the sugar glider properly.', 'It was an amazing party.']",-4.047944757,-7423.930684,-0.146935803,0.13489487911923614,0.19516758819939906,0.42637354787977433
553,33CID57105FOWWJOBT3R19PL409L3G,recalled,"[""My youngest child's birthday party was somewhat hard to plan."", 'My husband was working second shift again at that time and so her party had to be on a weekend so that he should have the day off, but even that was not a promise.', 'The weather was still cold enough at times that we knew it had to be an indoor party or we might get rained out.', 'We ended up renting a building at one of the parks close by and decided to hold the party there.', 'My dad and brother brought a heater over hours ahead of time so that we could warm up the building, even though the rules said we were not allowed to have a heater there, it was just too cold, so we watched it closely.', 'My husband cooked BBQ pulled pork and shredded chicken for the guest and my mother made an amazing cake and cupcakes.', 'The cake was a decorate rice-crispy treat and the cupcakes were chocolate, all were made to look like Minny Mouse.', 'We noticed that we forgot a cooler for the pops but it was so cold out and there was snow on the ground still so we just set the cases of pop outside the door to the building.', 'No reason to run back into town when nature was providing its own cooler for us.', 'My sister and one of her friends also showed up early to help decorate.', 'A decent amount of people showed up but we all had a good time.', ""My mom got her sugar glider out to show people and it ended up jumping on everyone's heads."", 'It even jumped on my oldest and she freaked out and ran into a table.', 'After making sure she was alright we found it kind of funny since sugar gliders are not dangerous animals at all.', 'My youngest spent most of her time crawling around the building and being passed from one person to another but right after presents were opened and people were getting ready to leave she decided to surprise everyone and took a couple of steps.', ""It wasn't much, but it was a start."", 'I was also impressed that my mother-in-law showed up for the party because we had invited other family members that she dose not get along with as well and she usually tires to avoid them.', 'Thankfully there were no problems and everyone had a great time.']",-3.917911116,-8407.837256,0.048284583,0.15181827289646943,0.20259579791426807,0.2545924099282879
554,32KTQ2V7RE1UHGQPSE5GSZ7WUDPM92,imagined,"['The birth of my first son was in essence the first time I fell in love.The way I know, even though it happened only a month ago, is that for the first time in my life, someone else is more important than me.', 'I have always lived my life with the question bearing down like a heavy weight: What do I want?', 'How shall I spend my day?', 'Too much freedom is a heavy burden.', ""Even though I love to sleep, and in the last month I haven't done all that much of it, I have never felt so free."", 'Maybe it would feel different if there were a man around.', ""I am sleep deprived and I should feel overwhelmed, but I guess I don't have time."", 'I mean, this is the first time I have written since the Blessed Event:     I had just finished my work for Maternity Leave (  3 whole months!', "")I knew all day I felt different, but honestly thought it might have been the Mexican I'd eaten at lunch."", 'But it was a crazy coincidence that after I went to my neighborhood pool after work, swimming in the slow lane, next to a duck of all things (?)', 'I got out of the pool and felt my water break.', 'Like a cork pulled from a bottle of fizzy champagne.', '( People have since asked how I knew.', 'Water was already pouring down my legs.', 'I would just tell them ""There is no mistaking a bottle of champagne uncorking between ones legs!"")', 'I got right home, waddling like said Duck from the slow lane.', 'Two slow blocks.', ""I have been living with my Dad and Step-Mother, as you know Diary, and my Dad recalled my Mom's LABORS TO BE FAST, so he ignored my mid-wives reccommendation to call her when the contractions started coming closer together than they were ( 5 minutes, but what did I know?"", 'Could be Braxtons I thought.', 'Like the Mexican Food, life can send the wrong message from brain to body, I figured.)', 'Good thing we listened to the old man, it was 8 hours from start to finish, but it felt like a lot less.', ""Memory blocks pain, I am told, so that's where all those lost minutes that add up to 7 hours went."", 'By 1:26 A.M.', 'I had a boy.', 'I pushed for an hour, the hour that changed me into a mom more than anything.', 'I now believe I can do anything I have to.', 'And afterwards they handed me this tiny red-headed chicken, and for the first time in my life I knew what it was like to love someone more than myself.']",-4.240429284,-9926.844953,-0.425626768,-0.310455598,-0.233665596,-0.064253546
